BIGRAMS,SCORES
"('mon', 'she')",0.00033840947546531303
"('sick', 'pray')",0.0005876097231600271
"('pray', 'for')",0.0008279706032285471
"('her', 'try')",0.0003348401138456387
"('try', 'going')",0.00033829499323410016
"('to', 'adelaide')",0.0002702702702702703
"('adelaide', 'we')",0.0003399048266485384
"('we', 'could')",0.0003288391976323578
"('find', 'anything')",0.00033772374197906115
"('anything', 'open')",0.00033840947546531303
"('open', 'past')",0.00033909799932180403
"('past', 'pm')",0.00033927056827820186
"('pm', 'i')",0.00033961623365596876
"('gotten', 'more')",0.0003399048266485384
"('more', 'sleep')",0.00033350008337502084
"('sleep', 'about')",0.00033551417547391375
"('leave', 'for')",0.0005598161612739284
"('for', 'ocean')",0.0003076923076923077
"('ocean', 'city')",0.0003399048266485384
"('city', 'thank')",0.0007007009336275675
"('thank', 'the')",0.000698070473303015
"('the', 'lord')",0.000273972602739726
"('lord', 'it')",0.0003399048266485384
"('in', 'other')",0.00030216044719746184
"('other', 'news')",0.00033869602032176124
"('news', 'i')",0.0005080440304826418
"('work', 'that')",0.00033003300330033004
"('is', 'comedy')",0.0006481852202611566
"('comedy', 'good')",0.0009996626041135475
"('luck', 'my')",0.000797610774182619
"('friend', 'and')",0.0008321949932341002
"('and', 'joy')",0.0008847643156007172
"('of', 'joys')",0.000793256383774884
"('joys', 'you')",0.0008338626041135475
"('you', 'also')",0.00044716053063049635
"('also', 'have')",0.0005068423720223011
"('the', 'choice')",0.000273972602739726
"('choice', 'of')",0.00033944331296673454
"('glittering', 'it')",0.00033973161202649905
"('too', 'lady')",0.0003280301787764474
"('lady', 'my')",0.00033950093362756747
"('my', 'pen')",0.0002973535533749628
"('pen', 'is')",0.0003399048266485384
"('broken', 'from')",0.0008163162336559688
"('the', 'note')",0.000273972602739726
"('note', 'wits')",0.0003391555027980329
"('wits', 'up')",0.0003399626041135475
"('up', 'your')",0.0003239915762190183
"('your', 'pen')",0.0003291639236339697
"('pen', 'u')",0.0003399048266485384
"('u', 'he')",0.0004985044865403788
"('he', 'and')",0.00033272334054233906
"('and', 'by')",0.0005977286312014345
"('trying', 'use')",0.00033778078027360244
"('use', 'the')",0.000338810774182619
"('the', 'sidekick')",0.000273972602739726
"('sidekick', 'it')",0.0003398470688190314
"('i', 'dint')",0.00023820867079561695
"('dint', 'know')",0.0003399048266485384
"('all', 'work')",0.0006447453255963894
"('work', 'woke')",0.00033003300330033004
"('feel', 'way')",0.00033444816053511704
"('way', 'taken')",0.0003360779700890607
"('taken', 'advantage')",0.0005895009336275675
"('raining', 'stop')",0.0006350405153415833
"('stop', 'please')",0.0003649555027980329
"('please', 'did')",0.0006556957813027336
"('take', 'her')",0.00033755274261603374
"('her', 'brother')",0.0003348401138456387
"('brother', 'to')",0.00033927056827820186
"('his', 'game')",0.00033585222502099076
"('game', 'now')",0.0003383522246658772
"('in', 'looking')",0.0004532406707961928
"('looking', 'on')",0.0003379520108144643
"('on', 'couture')",0.00031284217112466763
"('couture', 'for')",0.0003398470688190314
"('the', 'quit')",0.0009589041095890411
"('quit', 'planet')",0.00032829940906106366
"('planet', 'premier')",0.0003398470688190314
"('premier', 'quit')",0.0003399626041135475
"('quit', 'thing')",0.00032829940906106366
"('thing', 'the')",0.00033738191632928474
"('boys', 'did')",0.00033950093362756747
"('did', 'today')",0.00033288948069241014
"('sleep', 'after')",0.00033551417547391375
"('after', 'some')",0.0003365870077415012
"('some', 'tough')",0.0004605020781379884
"('tough', 'revision')",0.0004677893306150187
"('revision', 'night')",0.00033967391304347825
"('i', 'apologize')",0.000340908670795617
"('for', 'not')",0.00046153846153846153
"('being', 'clear')",0.0007195237419790611
"('clear', 'before')",0.0007215893306150187
"('before', 'on')",0.000338123415046492
"('go', 'stuff')",0.00032711808963035657
"('stuff', 'do')",0.00033829499323410016
"('it', 'my')",0.0007386615452799527
"('my', 'do')",0.0002973535533749628
"('guns', 'reckon')",0.00033778078027360244
"('reckon', 'bout')",0.0003399626041135475
"('bout', 'purple')",0.0003391555027980329
"('purple', 'cy')",0.0003399626041135475
"('cy', 'lui')",0.0003398470688190314
"('lui', 'amp')",0.00033961623365596876
"('amp', 'do')",0.000331619963521804
"('you', 'ever')",0.0002981070204203309
"('ever', 'fancy')",0.00033823778116015557
"('fancy', 'going')",0.00033967391304347825
"('to', 'blonde')",0.0002702702702702703
"('blonde', 'well')",0.0006131048266485384
"('well', 'here')",0.0006080401138456387
"('go', 'again')",0.0004906771344455348
"('again', 'new')",0.00033551417547391375
"('new', 'place')",0.0004993342210386152
"('place', 'is')",0.000338810774182619
"('is', 'coming')",0.00043047783039173483
"('together', 'nicely')",0.0007793830508474577
"('nicely', 'the')",0.0007803048266485384
"('the', 'neighbors')",0.000273972602739726
"('neighbors', 'are')",0.0003399626041135475
"('are', 'friendly')",0.0008170017770597739
"('friendly', 'amp')",0.0008337470688190314
"('amp', 'we')",0.000331619963521804
"('grm', 'and')",0.0003391555027980329
"('and', 'pool')",0.00029886431560071725
"('pool', 'downstairs')",0.00033950093362756747
"('downstairs', 'what')",0.0003399048266485384
"('what', 'more')",0.0003289473684210526
"('more', 'could')",0.00033350008337502084
"('i', 'ask')",0.00023820867079561695
"('for', 'helene')",0.0003076923076923077
"('helene', 'great')",0.0009647470688190315
"('great', 'i')",0.0014624209380234507
"('will', 'only')",0.0003311806590495115
"('only', 'between')",0.0003363605785401951
"('between', 'if')",0.00033950093362756747
"('can', 'add')",0.0003287851389117212
"('add', 'that')",0.00033938571186153065
"('that', 'someone')",0.00031466331025802394
"('someone', 'should')",0.00033789491468153406
"('should', 'bring')",0.0003361344537815126
"('bring', 'austin')",0.0003391555027980329
"('austin', 'richard')",0.0003399048266485384
"('richard', 'along')",0.0003399048266485384
"('along', 'other')",0.0003399048266485384
"('other', 'than')",0.0005080440304826418
"('that', 'mrs')",0.00031466331025802394
"('mrs', 'lincoln')",0.00033961623365596876
"('lincoln', 'how')",0.0003399626041135475
"('the', 'play')",0.000613972602739726
"('play', 'work')",0.0006781234150464921
"('work', 'drama')",0.00033003300330033004
"('drama', 'every')",0.0003398470688190314
"('every', 'day')",0.0003391555027980329
"('ve', 'come')",0.0005030181086519115
"('past', 'six')",0.00033927056827820186
"('six', 'months')",0.00033950093362756747
"('months', 'i')",0.0006785411365564037
"('ve', 'seriously')",0.000513245405767941
"('seriously', 'wondered')",0.0005170555027980329
"('wondered', 'if')",0.0003399626041135475
"('job', 'at')",0.00033858134416793635
"('day', 'mamma')",0.00032637075718015666
"('mamma', 'nature')",0.00033944331296673454
"('nature', 'chris')",0.0003397893306150187
"('chris', 'hata')",0.00033973161202649905
"('hata', 'sometimes')",0.00033422459893048126
"('sometimes', 'mobile')",0.00033961623365596876
"('mobile', 'makes')",0.00033955857385398983
"('makes', 'us')",0.0003386386725364037
"('us', 'slaves')",0.00033772374197906115
"('slaves', 'but')",0.0003399048266485384
"('has', 'its')",0.0003348961821835231
"('its', 'own')",0.0003326126725428239
"('own', 'advantages')",0.000700528130302002
"('advantages', 'too')",0.0007011626041135476
"('too', 'going')",0.0003280301787764474
"('for', 'breakfast')",0.0007692307692307692
"('the', 'marion')",0.000273972602739726
"('marion', 'finishing')",0.0003399626041135475
"('finishing', 'essays')",0.0003397893306150187
"('essays', 'i')",0.0003399626041135475
"('am', 'alive')",0.0008526097928436911
"('alive', 'i')",0.000891483995922528
"('was', 'out')",0.00032180209171359613
"('out', 'last')",0.0003283533081595797
"('still', 'recovering')",0.0003328340822100183
"('recovering', 'sir')",0.0003399626041135475
"('sir', 'are')",0.00033961623365596876
"('watch', 'yourself')",0.0003372112628561794
"('yourself', 'on')",0.0003399048266485384
"('on', 'hannah')",0.00031284217112466763
"('montana', 'its')",0.0003397893306150187
"('minutes', 'ha')",0.0006793281303020021
"('ha', 'ha')",0.001094892195453003
"('ha', 'no')",0.00039092813030200207
"('no', 'clue')",0.0007870787362907186
"('clue', 'but')",0.0003399048266485384
"('seems', 'a')",0.0005085607730123749
"('bit', 'extreme')",0.00033858134416793635
"('extreme', 'to')",0.0003399048266485384
"('me', 'even')",0.0003163055511624229
"('does', 'maybe')",0.0003372681281618887
"('maybe', 'or')",0.00033858134416793635
"('or', 'depressed')",0.0008437667499583542
"('depressed', 'cut')",0.0009994893306150185
"('cut', 'archie')",0.0006106957813027337
"('archie', 'is')",0.0003399626041135475
"('not', 'glittering')",0.0003016136329362087
"('glittering', 'just')",0.00033973161202649905
"('a', 'guess')",0.00028772838440512156
"('did', 'it')",0.0009986684420772304
"('of', 'jacket')",0.000299356383774884
"('jacket', 'it')",0.0003399048266485384
"('it', 'certainly')",0.0006354646181119812
"('certainly', 'is')",0.0006797316120264991
"('a', 'gift')",0.0007281283844051216
"('gift', 'and')",0.000780131612026499
"('feel', 'it')",0.00033444816053511704
"('more', 'and')",0.0006670001667500417
"('more', 'everyday')",0.00033350008337502084
"('everyday', 'being')",0.0003398470688190314
"('being', 'connected')",0.00033772374197906115
"('connected', 'feels')",0.0003399048266485384
"('feels', 'amazing')",0.0009252857118615306
"('only', 'get')",0.0003363605785401951
"('get', 'better')",0.0020722537859007833
"('better', 'right')",0.0007763650596337981
"('told', 'him')",0.0008480325644504749
"('him', 'on')",0.0003362474781439139
"('ask', 'mary')",0.00033950093362756747
"('mary', 'to')",0.0003398470688190314
"('to', 'up')",0.0002702702702702703
"('now', 'will')",0.00032414910858995135
"('the', 'now')",0.000273972602739726
"('awesome', 'jewel')",0.0011012474781439139
"('jewel', 'man')",0.0007010470688190314
"('man', 'yes')",0.000739338839210393
"('yes', 'brooklyn')",0.0007392819163292846
"('brooklyn', 'goes')",0.0003399626041135475
"('goes', 'hard')",0.00044202813030200206
"('hard', 'but')",0.00038978058843422387
"('but', 'longstory')",0.00032030749519538755
"('longstory', 'short')",0.0003399626041135475
"('short', 'have')",0.00033967391304347825
"('have', 'get')",0.0003181167488468268
"('get', 'come')",0.00032637075718015666
"('in', 'windy')",0.00030216044719746184
"('windy', 'drove')",0.0003398470688190314
"('drove', 'and')",0.0003399048266485384
"('in', 'back')",0.0006043208943949237
"('from', 'coffin')",0.00033063316250619935
"('coffin', 'and')",0.0003399048266485384
"('and', 'summer')",0.00029886431560071725
"('summer', 'grm')",0.00033772374197906115
"('grm', 'ended')",0.0003391555027980329
"('ended', 'early')",0.0003398470688190314
"('today', 'sky')",0.0003305238803503553
"('sky', 'is')",0.00033961623365596876
"('is', 'living')",0.00028698522026115655
"('living', 'here')",0.0005095974180397486
"('here', 'today')",0.0003339455668725998
"('it', 'goes')",0.00044319692716797166
"('goes', 'well')",0.000612528130302002
"('well', 'sure')",0.0008615401138456387
"('be', 'fine')",0.0005263440699935191
"('fine', 'a')",0.0005417433129667346
"('a', 'run')",0.00043159257660768235
"('run', 'away')",0.0005085607730123749
"('me', 'yeah')",0.0007704583267436343
"('are', 'great')",0.0009480017770597739
"('all', 'hear')",0.0003223726627981947
"('hear', 'more')",0.00033823778116015557
"('the', 'years')",0.000273972602739726
"('years', 'to')",0.0003390405153415833
"('come', 'my')",0.0003355704697986577
"('my', 'backs')",0.0003489535533749628
"('backs', 'killing')",0.0010207626041135475
"('me', 'no')",0.0009286111023248458
"('more', 'curly')",0.00033350008337502084
"('curly', 'hair')",0.0003398470688190314
"('hair', 'i')",0.00033927056827820186
"('am', 'straight')",0.0005401731952291275
"('straight', 'again')",0.0005662048266485384
"('again', 'maybe')",0.00033551417547391375
"('maybe', 'ill')",0.0010986626883358727
"('ill', 'go')",0.0007597949932341002
"('go', 'curly')",0.00032711808963035657
"('curly', 'for')",0.0003398470688190314
"('my', 'homegirl')",0.0002973535533749628
"('homegirl', 'lata')",0.0003399626041135475
"('lata', 'bowing')",0.0003399626041135475
"('party', 'friday')",0.0007404240352064996
"('friday', 'ink')",0.00033829499323410016
"('ink', 'up')",0.00033967391304347825
"('want', 'something')",0.00041020033300033303
"('eat', 'yeah')",0.0006346386725364036
"('not', 'releasing')",0.0003016136329362087
"('releasing', 'a')",0.0003398470688190314
"('of', 'into')",0.000299356383774884
"('into', 'but')",0.00033858134416793635
"('looks', 'bad')",0.000880194914681534
"('bad', 'the')",0.0008787737550471063
"('train', 'that')",0.00033927056827820186
"('that', 'went')",0.00031466331025802394
"('top', 'was')",0.0005415705682782018
"('was', 'hollowed')",0.00032180209171359613
"('hollowed', 'out')",0.0003399626041135475
"('in', 'one')",0.0006043208943949237
"('the', 'cars')",0.000273972602739726
"('cars', 'no')",0.0006359626041135475
"('no', 'gold')",0.0006233858241938123
"('gold', 'leaf')",0.0003399048266485384
"('leaf', 'sticks')",0.0003399626041135475
"('sticks', 'were')",0.0003399048266485384
"('a', 'promo')",0.00028772838440512156
"('promo', 'from')",0.0003399048266485384
"('the', 'incise')",0.000273972602739726
"('incise', 'pp')",0.0003399626041135475
"('pp', 'i')",0.0010143702451394759
"('few', 'of')",0.0003380091262464086
"('them', 'ca')",0.0003359650596337981
"('any', 'more')",0.0005066711704104037
"('more', 'that')",0.00033350008337502084
"('good', 'the')",0.0009282048780487806
"('the', 'hungry')",0.000273972602739726
"('hungry', 'or')",0.00033921302578018993
"('final', 'i')",0.0005085607730123749
"('never', 'eat')",0.0003367570298029971
"('breakfast', 'you')",0.0003389256058295204
"('you', 'belong')",0.0002981070204203309
"('belong', 'with')",0.0003399626041135475
"('me', 'taylor')",0.0003163055511624229
"('swift', 'the')",0.000542031612026499
"('life', 'hot')",0.00033766672294445384
"('hot', 'dog')",0.0005074424898511502
"('dog', 'on')",0.00033944331296673454
"('a', 'stick')",0.00028772838440512156
"('stick', 'have')",0.00033967391304347825
"('to', 'long')",0.0002702702702702703
"('long', 'thought')",0.00033698399326032014
"('would', 'rabble')",0.00033585222502099076
"('rabble', 'for')",0.0003399626041135475
"('a', 'moment')",0.00043159257660768235
"('moment', 'is')",0.00033944331296673454
"('is', 'heading')",0.00028698522026115655
"('heading', 'towards')",0.00033921302578018993
"('towards', 'a')",0.0003399626041135475
"('weekend', 'for')",0.0003368137420006736
"('one', 'made')",0.00033305578684429644
"('some', 'pretty')",0.0008264020781379884
"('pretty', 'awesome')",0.0011460386725364036
"('awesome', 'tie')",0.000961147478143914
"('tie', 'dyed')",0.0003399626041135475
"('dyed', 'shirts')",0.0003399626041135475
"('shirts', 'with')",0.0003398470688190314
"('with', 'jason')",0.00032175032175032174
"('jason', 'is')",0.0003397893306150187
"('to', 'battle')",0.0006520702702702702
"('battle', 'my')",0.0007216470688190314
"('my', 'hobby')",0.0002973535533749628
"('hobby', 'at')",0.00033973161202649905
"('a', 'game')",0.00028772838440512156
"('of', 'carcassonne')",0.000299356383774884
"('carcassonne', 'and')",0.0003399626041135475
"('then', 'we')",0.0005010856856522465
"('are', 'off')",0.0004846526655896607
"('and', 'out')",0.00044829647340107593
"('to', 'lunch')",0.0004054054054054054
"('lunch', 'this')",0.000338810774182619
"('afternoon', 'and')",0.00033898305084745765
"('in', 'grade')",0.00030216044719746184
"('grade', 'school')",0.0003397893306150187
"('school', 'every')",0.000336870473303015
"('every', 'morning')",0.0003391555027980329
"('morning', 'yes')",0.0007354000833750208
"('yes', 'where')",0.0007392819163292846
"('that', 'country')",0.00031466331025802394
"('country', 'thanks')",0.0007800739130434783
"('thanks', 'very')",0.0007733448976194441
"('very', 'much')",0.0006712535660345696
"('ll', 'at')",0.0004947229551451188
"('at', 'and')",0.0004863024801426487
"('you', 'bad')",0.0008404070204203308
"('bad', 'be')",0.0008787737550471063
"('be', 'no')",0.0006200440699935192
"('no', 'fox')",0.0006233858241938123
"('fox', 'channel')",0.0003399626041135475
"('channel', 'in')",0.0005095108695652174
"('in', 'hotel')",0.0004532406707961928
"('hotel', 'ca')",0.00033955857385398983
"('my', 'law')",0.0002973535533749628
"('law', 'live')",0.00033967391304347825
"('live', 'doorway')",0.0003380662609871535
"('for', 'games')",0.0003076923076923077
"('games', 'like')",0.0007010470688190314
"('and', 'actually')",0.00029886431560071725
"('actually', 'doorway')",0.00033840947546531303
"('for', 'neopets')",0.0003076923076923077
"('neopets', 'in')",0.0003399626041135475
"('in', 'general')",0.00030216044719746184
"('general', 'i')",0.0003399626041135475
"('leave', 'is')",0.0005598161612739284
"('so', 'disappointed')",0.0008438179793158313
"('disappointed', 'man')",0.0008163162336559688
"('man', 'my')",0.0003374388392103931
"('my', 'sucks')",0.0006585535533749628
"('sucks', 'never')",0.0006998386725364037
"('never', 'get')",0.0005051355447044957
"('them', 'they')",0.0003359650596337981
"('they', 'will')",0.0006687844841999665
"('will', 'just')",0.0003311806590495115
"('just', 'upset')",0.0007027242618741976
"('upset', 'you')",0.000721531612026499
"('working', 'fine')",0.0005393407819346141
"('fine', 'over')",0.0005417433129667346
"('here', 'smokers')",0.0003339455668725998
"('smokers', 'suck')",0.0007803626041135475
"('suck', 'even')",0.0007797857118615307
"('even', 'outdoor')",0.00033732501264968796
"('outdoor', 'you')",0.0003399048266485384
"('you', 'still')",0.0007452675510508272
"('still', 'stink')",0.0007347340822100182
"('stink', 'worse')",0.0010402048266485386
"('worse', 'than')",0.0009859514004413512
"('than', 'dog')",0.00033738191632928474
"('dog', 'shit')",0.0008968433129667346
"('shit', 'get')",0.0008960960203217613
"('get', 'with')",0.0004895561357702349
"('the', 'program')",0.000273972602739726
"('program', 'fuckwads')",0.0003399048266485384
"('fuckwads', 'quit')",0.0003399626041135475
"('quit', 'they')",0.00032829940906106366
"('will', 'dive')",0.0003311806590495115
"('dive', 'bomb')",0.0008338626041135475
"('bomb', 'you')",0.0008337470688190314
"('get', 'too')",0.00032637075718015666
"('too', 'close')",0.0003280301787764474
"('close', 'to')",0.0005092514004413513
"('their', 'nest')",0.00033869602032176124
"('nest', 'i')",0.0003399626041135475
"('i', 'learned')",0.00023820867079561695
"('way', 'shell')",0.0003360779700890607
"('shell', 'i')",0.0003398470688190314
"('you', 'babes')",0.0002981070204203309
"('babes', 'agreed')",0.0006131626041135475
"('agreed', 'mamma')",0.0006130470688190314
"('it', 'mean')",0.0002954646181119811
"('mean', 'my')",0.00033886818027787193
"('friend', 'tears')",0.0006564949932341001
"('tears', 'amp')",0.0005661470688190314
"('i', 'were')",0.0004764173415912339
"('were', 'looking')",0.00033647375504710633
"('to', 'coming')",0.0002702702702702703
"('to', 'lexington')",0.0002702702702702703
"('lexington', 'today')",0.0003399626041135475
"('today', 'to')",0.0004957858205255329
"('you', 'but')",0.0005962140408406618
"('but', 'got')",0.0004804612427930814
"('get', 'rakes')",0.00032637075718015666
"('rakes', 'on')",0.0003399048266485384
"('the', 'the')",0.00041095890410958907
"('the', 'too')",0.00041095890410958907
"('too', 'j')",0.0003280301787764474
"('j', 'quit')",0.00033955857385398983
"('children', 'should')",0.0003397893306150187
"('class', 'on')",0.00033927056827820186
"('on', 'time')",0.00031284217112466763
"('time', 'learning')",0.0003315100281783524
"('learning', 'be')",0.00033961623365596876
"('be', 'respectful')",0.0007828440699935191
"('respectful', 'of')",0.0007987048266485384
"('their', 'teachers')",0.00033869602032176124
"('teachers', 'and')",0.0005095974180397486
"('and', 'each')",0.00029886431560071725
"('other', 'and')",0.00033869602032176124
"('do', 'their')",0.00032425421530479895
"('their', 'homework')",0.00033869602032176124
"('homework', 'quit')",0.00033944331296673454
"('quit', 'with')",0.0004924491135915955
"('with', 'video')",0.00032175032175032174
"('video', 'go')",0.0003391555027980329
"('sunshine', 'and')",0.0008334585738539899
"('and', 'take')",0.00044829647340107593
"('long', 'ride')",0.00033698399326032014
"('old', 'bicycle')",0.0003370407819346141
"('bicycle', 'of')",0.0003399626041135475
"('of', 'yours')",0.000299356383774884
"('yours', 'up')",0.0003397893306150187
"('up', 'very')",0.0003239915762190183
"('very', 'busy')",0.0003356267830172848
"('busy', 'show')",0.0003390405153415833
"('show', 'tomorrow')",0.00033766672294445384
"('tomorrow', 'tour')",0.0003336113427856547
"('tour', 'in')",0.00033927056827820186
"('days', 'now')",0.000336417157275021
"('now', 'what')",0.0006482982171799027
"('hate', 'quit')",0.0009091681281618887
"('quit', 'new')",0.00032829940906106366
"('new', 'and')",0.00033288948069241014
"('and', 'improved')",0.0007755643156007173
"('improved', 'quit')",0.0008165470688190314
"('quit', 'software')",0.00032829940906106366
"('software', 'got')",0.0003398470688190314
"('new', 'version')",0.0004993342210386152
"('version', 'of')",0.0005097706032285472
"('my', 'trusty')",0.0007912535533749628
"('trusty', 'old')",0.0008338626041135475
"('old', 'mastercook')",0.0003370407819346141
"('mastercook', 'and')",0.0003399626041135475
"('an', 'ugly')",0.0008448804613070367
"('ugly', 'useless')",0.001066631612026499
"('useless', 'bloatware')",0.0007614626041135475
"('bloatware', 'uninstalling')",0.0003399626041135475
"('uninstalling', 'now')",0.0003399626041135475
"('is', 'terrible')",0.0007636852202611566
"('terrible', 'has')",0.0008163739130434783
"('has', 'it')",0.0006697923643670462
"('really', 'only')",0.000331619963521804
"('only', 'been')",0.0005045408678102926
"('week', 'it')",0.00033664366268305
"('it', 'feels')",0.0002954646181119811
"('been', 'much')",0.00033383408446002337
"('much', 'longer')",0.00033405712376816435
"('longer', 'than')",0.00033938571186153065
"('that', 'oh')",0.00031466331025802394
"('my', 'babe')",0.00044603033006244426
"('babe', 'is')",0.0003397893306150187
"('still', 'amazing')",0.0009187340822100184
"('amazing', 'since')",0.0009235667229444539
"('since', 'day')",0.0005071851225697379
"('day', 'one')",0.00032637075718015666
"('one', 'have')",0.00033305578684429644
"('have', 'position')",0.0003181167488468268
"('position', 'would')",0.0003399048266485384
"('would', 'b')",0.00033585222502099076
"('b', 'leaning')",0.00033886818027787193
"('leaning', 'on')",0.0003399626041135475
"('a', 'chair')",0.00028772838440512156
"('chair', 'and')",0.0003398470688190314
"('and', 'and')",0.0005977286312014345
"('is', 'fucking')",0.00028698522026115655
"('fucking', 'me')",0.00033898305084745765
"('me', 'arm')",0.0003163055511624229
"('arm', 'the')",0.00033961623365596876
"('back', 'or')",0.0003305238803503553
"('or', 'he')",0.0004997501249375312
"('he', 'sits')",0.00033272334054233906
"('sits', 'on')",0.0003399048266485384
"('the', 'chair')",0.000273972602739726
"('chair', 'n')",0.0003398470688190314
"('am', 'riding')",0.00031387319522912746
"('riding', 'him')",0.0003399048266485384
"('him', 'backwards')",0.0003362474781439139
"('backwards', 'sadness')",0.0007802470688190314
"('sadness', 'my')",0.000780131612026499
"('my', 'headlight')",0.0002973535533749628
"('headlight', 'went')",0.0003399048266485384
"('went', 'out')",0.00033823778116015557
"('out', 'who')",0.0003283533081595797
"('na', 'change')",0.0003339455668725998
"('change', 'it')",0.0003390405153415833
"('my', 'official')",0.0002973535533749628
"('official', 'headlight')",0.0003398470688190314
"('headlight', 'changes')",0.0003399048266485384
"('changes', 'amp')",0.0003399626041135475
"('not', 'longer')",0.0003016136329362087
"('longer', 'speaking')",0.00033938571186153065
"('speaking', 'sigh')",0.0003656470688190314
"('sigh', 'tear')",0.0003653585738539898
"('tear', 'just')",0.0003399048266485384
"('watched', 'charlie')",0.0003391555027980329
"('charlie', 'bartlett')",0.0003399048266485384
"('bartlett', 'twas')",0.0003399626041135475
"('twas', 'good')",0.0007803048266485384
"('good', 'sorry')",0.0007070032520325203
"('sorry', 'about')",0.0007495819129265423
"('that', 'craig')",0.00031466331025802394
"('craig', 'hope')",0.0007803048266485384
"('a', 'cough')",0.00028772838440512156
"('cough', 'hobby')",0.0003397893306150187
"('hobby', 'a')",0.00033973161202649905
"('cold', 'both')",0.00033858134416793635
"('both', 'from')",0.00033875338753387534
"('from', 'being')",0.00033063316250619935
"('being', 'in')",0.00033772374197906115
"('a', 'plane')",0.00028772838440512156
"('plane', 'amp')",0.00033955857385398983
"('amp', 'recycle')",0.000331619963521804
"('recycle', 'air')",0.0003399626041135475
"('air', 'digging')",0.00033944331296673454
"('digging', 'wandering')",0.0003399048266485384
"('wandering', 'types')",0.0003399048266485384
"('types', 'anyway')",0.0003399048266485384
"('anyway', 'just')",0.0003390405153415833
"('am', 'dressed')",0.00031387319522912746
"('dressed', 'like')",0.0007011048266485384
"('like', 'fez')",0.0006902014805066623
"('fez', 'from')",0.0003399626041135475
"('from', 'quit')",0.00033063316250619935
"('quit', 'that')",0.0004924491135915955
"('was', 'show')",0.00032180209171359613
"('show', 'quit')",0.00033766672294445384
"('quit', 'granulation')",0.00032829940906106366
"('granulation', 'i')",0.0003397893306150187
"('catch', 'the')",0.0006786562606040041
"('sun', 'today')",0.00033829499323410016
"('today', 'self')",0.0003305238803503553
"('self', 'an')",0.00033955857385398983
"('an', 'tonight')",0.00033428046130703663
"('tonight', 'again')",0.000335795836131632
"('again', 'me')",0.00033551417547391375
"('thinks', 'good')",0.0007799585738539898
"('morning', 'matas')",0.00033350008337502084
"('matas', 'happy')",0.0009117470688190314
"('day', 'mimosas')",0.00032637075718015666
"('mimosas', 'to')",0.0003399626041135475
"('all', 'amp')",0.0003223726627981947
"('a', 'delicious')",0.0008596283844051215
"('delicious', 'branch')",0.0009117470688190314
"('branch', 'too')",0.0003397893306150187
"('too', 'it')",0.0006560603575528948
"('sad', 'night')",0.0008119891869237217
"('night', 'tonight')",0.0003333888981496916
"('tonight', 'it')",0.000671591672263264
"('at', 'iron')",0.0003242016534284325
"('iron', 'gallery')",0.0003399626041135475
"('gallery', 'we')",0.0003399626041135475
"('are', 'installing')",0.00032310177705977385
"('installing', 'it')",0.0003399626041135475
"('moment', 'just')",0.00033944331296673454
"('just', 'lighting')",0.00032092426187419767
"('lighting', 'it')",0.0003399048266485384
"('it', 'as')",0.0002954646181119811
"('as', 'we')",0.0008343066911396629
"('we', 'speak')",0.0003288391976323578
"('speak', 'mizushima')",0.00033961623365596876
"('mizushima', 'hero')",0.0008973626041135475
"('is', 'acting')",0.00028698522026115655
"('acting', 'has')",0.0003398470688190314
"('has', 'improved')",0.0009790442732752847
"('improved', 'and')",0.0008165470688190314
"('he', 'looks')",0.00033272334054233906
"('looks', 'better')",0.0007782949146815341
"('the', 'hand')",0.000767872602739726
"('hand', 'mimi')",0.0008334009336275675
"('mimi', 's')",0.00033973161202649905
"('s', 'too')",0.0003391555027980329
"('but', 'nikita')",0.00032030749519538755
"('nikita', 'tom')",0.00033973161202649905
"('tom', 'is')",0.000509078567792296
"('still', 'the')",0.0003328340822100183
"('best', 'so')",0.0009741681281618887
"('cut', 'it')",0.0007794436719541005
"('it', 'got')",0.0002954646181119811
"('my', 'purse')",0.00044603033006244426
"('purse', 'stolen')",0.0008338048266485384
"('stolen', 'from')",0.0008338048266485384
"('car', 'last')",0.0005085607730123749
"('night', 'totally')",0.0003333888981496916
"('totally', 'ruined')",0.0008641813441679363
"('ruined', 'the')",0.0008165470688190314
"('the', 'fun')",0.0009215589041095891
"('party', 'what')",0.0007404240352064996
"('what', 'stupid')",0.0008556473684210525
"('stupid', 'apes')",0.0008656256058295203
"('apes', 'i')",0.0003399048266485384
"('am', 'mostly')",0.00031387319522912746
"('mostly', 'on')",0.0003399048266485384
"('facebook', 'mobile')",0.00033938571186153065
"('mobile', 'it')",0.00033955857385398983
"('if', 'apes')",0.0003331667499583542
"('apes', 'do')",0.0003399048266485384
"('not', 'exist')",0.00045242044940431306
"('exist', 'for')",0.0003398470688190314
"('me', 'welcome')",0.0007751055511624229
"('following', 'very')",0.00033898305084745765
"('very', 'respectable')",0.0008283267830172848
"('respectable', 'sweets')",0.0010668048266485384
"('sweets', 'enjoy')",0.0010895256058295205
"('enjoy', 'yourself')",0.0008328830508474577
"('yourself', 'a')",0.0003399048266485384
"('a', 'map')",0.00028772838440512156
"('map', 'then')",0.0003398470688190314
"('then', 'amateur')",0.00033405712376816435
"('amateur', 'radio')",0.0003399626041135475
"('radio', 'exam')",0.00033961623365596876
"('exam', 'then')",0.00033818058843422386
"('then', 'my')",0.0005010856856522465
"('my', 'transport')",0.0002973535533749628
